NOMPROV;ORGANIZACION;NIVEL;SLA;HORARIO;MES;ANIO;NUM_INCIDENTE;FECHA_INI;FECHA_FIN;GRUPO;PRIORIDAD;ESTADO;SUBESTADO;FECHA_REAPERTURA;IMPACTO;MINUTOSHAB;STATUS_ACTUAL;FECHACREACION;PROVEEDOR;PERIODO;
NTTDATA;NTTDATA N2;2;1440;L a V 8 a 20;2;2025;INC000007566142;06/02/2025 11:02:40;06/02/2025 17:55:15;N2_EVERIS_MIMOVISTAR;Baja;Pendiente;NO;;Critico;0;Pendiente;06/02/2025 10:46:52;44;02_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;2;2025;INC000007566167;06/02/2025 10:55:04;06/02/2025 10:56:47;N2_TIENDA_EVERIS;Baja;Asignado;NO;;Bajo;1;Cerrado;06/02/2025 10:55:04;44;02_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;2;2025;INC000007566167;06/02/2025 10:56:48;06/02/2025 11:01:03;N2_TIENDA_EVERIS;Baja;Resolved Pend;NO;;Bajo;0;Cerrado;06/02/2025 10:55:04;44;02_2025;
NTTDATA;NTTDATA N2;2;60;7x24;2;2025;INC000007566242;06/02/2025 12:26:45;06/02/2025 13:14:13;N2_EVERIS_MIMOVISTAR;Critica;Resolved;NO;;Alto;48;Cerrado;06/02/2025 12:26:45;44;02_2025;
NTTDATA;NTTDATA N2;2;1440;L a V 8 a 20;2;2025;INC000007566295;06/02/2025 11:59:22;06/02/2025 12:28:21;N2_DEVOPS_PCRM_TEF;Baja;Asignado;NO;;Critico;29;Cerrado;06/02/2025 11:19:19;44;02_2025;
NTTDATA;NTTDATA N2;2;1440;L a V 8 a 20;2;2025;INC000007566295;06/02/2025 12:28:22;06/02/2025 18:27:56;N2_DEVOPS_PCRM_TEF;Baja;Resolved Pend;NO;;Critico;0;Cerrado;06/02/2025 11:19:19;44;02_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;2;2025;INC000007566444;06/02/2025 12:31:02;06/02/2025 14:20:07;N2_DEVOPS_PCRM_TEF;Baja;Asignado;NO;;Bajo;109;Cerrado;06/02/2025 12:27:16;44;02_2025;
NTTDATA;NTTDATA N2;2;60;7x24;2;2025;INC000007566491;06/02/2025 13:56:46;06/02/2025 14:00:56;N2_TIENDA_EVERIS;Critica;Asignado;NO;;Alto;4;Cerrado;06/02/2025 13:56:46;44;02_2025;
NTTDATA;NTTDATA N2;2;60;7x24;2;2025;INC000007566491;06/02/2025 14:00:57;06/02/2025 17:31:15;N2_TIENDA_EVERIS;Critica;Resolved Pend;NO;;Alto;0;Cerrado;06/02/2025 13:56:46;44;02_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;2;2025;INC000007566677;06/02/2025 16:10:57;06/02/2025 16:41:59;N2_DEVOPS_PCRM_TEF;Baja;Asignado;NO;;Bajo;31;Cerrado;06/02/2025 16:07:51;44;02_2025;
NTTDATA;NTTDAATA N3;3;600;L a V 8 a 20;2;2025;INC000007566769;06/02/2025 17:14:23;06/02/2025 17:55:57;N3_EVERIS_WEBAPO;Baja;Asignado;NO;;Critico;41;Cerrado;06/02/2025 16:06:11;44;02_2025;
NTTDATA;NTTDAATA N3;3;600;L a V 8 a 20;2;2025;INC000007566769;06/02/2025 17:55:58;14/02/2025 14:45:56;N3_EVERIS_WEBAPO;Baja;Resolved Pend;NO;14-FEB-25;Critico;0;Cerrado;06/02/2025 16:06:11;44;02_2025;
NTTDATA;NTTDAATA N3;3;600;L a V 8 a 20;2;2025;INC000007566769;14/02/2025 15:16:43;18/02/2025 11:35:22;N3_EVERIS_WEBAPO;Baja;Asignado;NO;;Critico;1655;Cerrado;06/02/2025 16:06:11;44;02_2025;
NTTDATA;NTTDAATA N3;3;600;L a V 8 a 20;2;2025;INC000007566769;18/02/2025 11:35:23;18/02/2025 11:50:54;N3_EVERIS_WEBAPO;Baja;Pendiente;NO;;Critico;0;Cerrado;06/02/2025 16:06:11;44;02_2025;
NTTDATA;NTTDAATA N3;3;600;L a V 8 a 20;2;2025;INC000007566769;18/02/2025 15:22:21;18/02/2025 15:33:13;N3_EVERIS_WEBAPO;Baja;Asignado;NO;;Critico;11;Cerrado;06/02/2025 16:06:11;44;02_2025;
NTTDATA;NTTDAATA N3;3;600;L a V 8 a 20;2;2025;INC000007566769;18/02/2025 15:33:14;28/02/2025 23:59:59;N3_EVERIS_WEBAPO;Baja;Pendiente;NO;;Critico;0;Cerrado;06/02/2025 16:06:11;44;02_2025;
NTTDATA;NTTDATA N2;2;60;7x24;2;2025;INC000007566792;06/02/2025 16:31:48;06/02/2025 16:34:07;N2_TIENDA_EVERIS;Critica;Asignado;NO;;Alto;3;Cerrado;06/02/2025 16:31:48;44;02_2025;
NTTDATA;NTTDATA N2;2;60;7x24;2;2025;INC000007566792;06/02/2025 16:34:08;06/02/2025 17:31:26;N2_TIENDA_EVERIS;Critica;Resolved Pend;NO;;Alto;0;Cerrado;06/02/2025 16:31:48;44;02_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;2;2025;INC000007566884;06/02/2025 19:00:52;07/02/2025 09:42:20;N2_DEVOPS_PCRM_TEF;Baja;Asignado;NO;;Bajo;0;Cerrado;06/02/2025 18:59:41;44;02_2025;
NTTDATA;NTTDATA N2;2;60;7x24;2;2025;INC000007567275;07/02/2025 05:26:47;07/02/2025 07:20:12;N2_EVERIS_MIMOVISTAR;Critica;Resolved;NO;;Alto;114;Cerrado;07/02/2025 05:26:47;44;02_2025;
NTTDATA;NTTDATA N2;2;1440;L a V 8 a 20;2;2025;INC000007567482;07/02/2025 10:46:25;07/02/2025 10:58:41;N2_TIENDA_EVERIS;Baja;Asignado;NO;;Critico;0;Cerrado;07/02/2025 10:20:17;44;02_2025;
NTTDATA;NTTDATA N2;2;1440;L a V 8 a 20;2;2025;INC000007567482;07/02/2025 10:58:42;10/02/2025 11:08:16;N2_TIENDA_EVERIS;Baja;Resolved Pend;NO;;Critico;0;Cerrado;07/02/2025 10:20:17;44;02_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;2;2025;INC000007567503;07/02/2025 11:05:57;07/02/2025 11:14:30;N2_DEVOPS_PCRM_TEF;Baja;Asignado;NO;;Bajo;0;Cerrado;07/02/2025 11:05:06;44;02_2025;
NTTDATA;NTTDAATA N3;3;4800;L a V 8 a 18;2;2025;INC000007567702;18/02/2025 09:51:09;18/02/2025 13:55:06;N3_EVERIS_WEBAPO;Baja;Asignado;NO;;Bajo;244;Cerrado;07/02/2025 12:50:36;44;02_2025;
NTTDATA;NTTDAATA N3;3;4800;L a V 8 a 18;2;2025;INC000007567702;18/02/2025 13:55:07;25/02/2025 17:36:33;N3_EVERIS_WEBAPO;Baja;Pendiente;NO;;Bajo;0;Cerrado;07/02/2025 12:50:36;44;02_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;2;2025;INC000007567751;07/02/2025 12:35:02;07/02/2025 12:36:13;N2_TIENDA_EVERIS;Baja;Asignado;NO;;Bajo;0;Cerrado;07/02/2025 12:35:02;44;02_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;2;2025;INC000007567751;07/02/2025 12:36:14;07/02/2025 12:39:14;N2_TIENDA_EVERIS;Baja;Resolved Pend;NO;;Bajo;0;Cerrado;07/02/2025 12:35:02;44;02_2025;
NTTDATA;NTTDATA N2;2;60;7x24;2;2025;INC000007567992;07/02/2025 16:21:46;07/02/2025 16:32:29;N2_EVERIS_MIMOVISTAR;Critica;Asignado;NO;;Alto;11;Cerrado;07/02/2025 16:21:46;44;02_2025;
NTTDATA;NTTDATA N2;2;1440;L a V 8 a 20;2;2025;INC000007568000;07/02/2025 17:19:20;07/02/2025 18:48:59;N2_TIENDA_EVERIS;Baja;Asignado;NO;;Critico;0;Cerrado;07/02/2025 16:37:15;44;02_2025;
NTTDATA;NTTDATA N2;2;1440;L a V 8 a 20;2;2025;INC000007568000;07/02/2025 18:49:00;10/02/2025 17:14:35;N2_TIENDA_EVERIS;Baja;Resolved Pend;NO;;Critico;0;Cerrado;07/02/2025 16:37:15;44;02_2025;
NTTDATA;NTTDATA N2;2;60;7x24;2;2025;INC000007568479;08/02/2025 09:11:44;08/02/2025 10:16:10;N2_TIENDA_EVERIS;Critica;Asignado;NO;;Alto;65;Cerrado;08/02/2025 09:11:44;44;02_2025;
NTTDATA;NTTDATA N2;2;60;7x24;2;2025;INC000007568479;08/02/2025 10:16:11;08/02/2025 10:18:34;N2_TIENDA_EVERIS;Critica;Resolved Pend;NO;;Alto;0;Cerrado;08/02/2025 09:11:44;44;02_2025;
NTTDATA;NTTDATA N2;2;60;7x24;2;2025;INC000007568694;08/02/2025 14:11:45;08/02/2025 14:15:08;N2_TIENDA_EVERIS;Critica;Asignado;NO;;Alto;4;Cerrado;08/02/2025 14:11:45;44;02_2025;
NTTDATA;NTTDATA N2;2;60;7x24;2;2025;INC000007568694;08/02/2025 14:15:09;08/02/2025 14:40:39;N2_TIENDA_EVERIS;Critica;Resolved Pend;NO;;Alto;0;Cerrado;08/02/2025 14:11:45;44;02_2025;
NTTDATA;NTTDATA N2;2;60;7x24;2;2025;INC000007568966;08/02/2025 20:11:46;08/02/2025 20:49:43;N2_TIENDA_EVERIS;Critica;Resolved;NO;;Alto;38;Cerrado;08/02/2025 20:11:46;44;02_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;2;2025;INC000007569432;09/02/2025 09:21:18;10/02/2025 09:48:27;N2_EVERIS_MIMOVISTAR;Baja;Asignado;NO;;Bajo;627;Cerrado;09/02/2025 09:17:09;44;02_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;2;2025;INC000007569432;10/02/2025 09:48:28;28/02/2025 23:59:59;N2_EVERIS_MIMOVISTAR;Baja;Pendiente;NO;;Bajo;0;Cerrado;09/02/2025 09:17:09;44;02_2025;
NTTDATA;NTTDATA N2;2;60;7x24;2;2025;INC000007569447;09/02/2025 09:26:47;09/02/2025 09:35:30;N2_TIENDA_EVERIS;Critica;Asignado;NO;;Alto;9;Cerrado;09/02/2025 09:26:47;44;02_2025;
NTTDATA;NTTDATA N2;2;60;7x24;2;2025;INC000007569447;09/02/2025 09:35:31;09/02/2025 12:32:23;N2_TIENDA_EVERIS;Critica;Resolved Pend;NO;;Alto;0;Cerrado;09/02/2025 09:26:47;44;02_2025;
NTTDATA;NTTDATA N2;2;60;7x24;2;2025;INC000007569453;09/02/2025 09:41:47;09/02/2025 09:44:46;N2_TIENDA_EVERIS;Critica;Asignado;NO;;Alto;3;Cerrado;09/02/2025 09:41:47;44;02_2025;
NTTDATA;NTTDATA N2;2;60;7x24;2;2025;INC000007569453;09/02/2025 09:44:47;09/02/2025 12:32:40;N2_TIENDA_EVERIS;Critica;Resolved Pend;NO;;Alto;0;Cerrado;09/02/2025 09:41:47;44;02_2025;
NTTDATA;NTTDATA N2;2;60;7x24;2;2025;INC000007569702;09/02/2025 18:31:47;09/02/2025 18:46:20;N2_TIENDA_EVERIS;Critica;Asignado;NO;;Alto;15;Cerrado;09/02/2025 18:31:47;44;02_2025;
NTTDATA;NTTDATA N2;2;60;7x24;2;2025;INC000007569702;09/02/2025 18:46:21;09/02/2025 22:44:28;N2_TIENDA_EVERIS;Critica;Resolved Pend;NO;;Alto;0;Cerrado;09/02/2025 18:31:47;44;02_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;2;2025;INC000007569907;10/02/2025 00:41:47;10/02/2025 09:49:55;N2_EVERIS_MIMOVISTAR;Baja;Asignado;NO;;Bajo;109;Cerrado;10/02/2025 00:36:52;44;02_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;2;2025;INC000007569907;10/02/2025 09:49:56;21/02/2025 14:08:57;N2_EVERIS_MIMOVISTAR;Baja;Resolved Pend;NO;;Bajo;0;Cerrado;10/02/2025 00:36:52;44;02_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;2;2025;INC000007570217;10/02/2025 11:03:39;10/02/2025 11:18:54;N2_TIENDA_EVERIS;Baja;Asignado;NO;;Bajo;15;Cerrado;10/02/2025 11:03:39;44;02_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;2;2025;INC000007570217;10/02/2025 11:18:55;10/02/2025 14:57:54;N2_TIENDA_EVERIS;Baja;Resolved Pend;NO;;Bajo;0;Cerrado;10/02/2025 11:03:39;44;02_2025;
NTTDATA;NTTDATA N2;2;60;7x24;2;2025;INC000007570271;10/02/2025 10:06:46;10/02/2025 10:08:36;N2_TIENDA_EVERIS;Critica;Asignado;NO;;Alto;2;Cerrado;10/02/2025 10:06:46;44;02_2025;
NTTDATA;NTTDATA N2;2;60;7x24;2;2025;INC000007570271;10/02/2025 10:08:37;10/02/2025 11:06:37;N2_TIENDA_EVERIS;Critica;Resolved Pend;NO;;Alto;0;Cerrado;10/02/2025 10:06:46;44;02_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;2;2025;INC000007570403;10/02/2025 12:18:21;10/02/2025 12:47:30;N2_DEVOPS_PCRM_TEF;Baja;Resolved;NO;;Bajo;29;Cerrado;10/02/2025 12:07:27;44;02_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;2;2025;INC000007570457;10/02/2025 12:05:17;10/02/2025 12:16:29;N2_TIENDA_EVERIS;Baja;Asignado;NO;;Bajo;11;Cerrado;10/02/2025 12:05:17;44;02_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;2;2025;INC000007570457;10/02/2025 12:16:30;10/02/2025 12:20:29;N2_TIENDA_EVERIS;Baja;Resolved Pend;NO;;Bajo;0;Cerrado;10/02/2025 12:05:17;44;02_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;2;2025;INC000007570663;10/02/2025 14:56:32;10/02/2025 14:58:11;N2_TIENDA_EVERIS;Baja;Asignado;NO;;Bajo;2;Cerrado;10/02/2025 14:56:32;44;02_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;2;2025;INC000007570663;10/02/2025 14:58:12;10/02/2025 15:40:05;N2_TIENDA_EVERIS;Baja;Resolved Pend;NO;;Bajo;0;Cerrado;10/02/2025 14:56:32;44;02_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;2;2025;INC000007570889;10/02/2025 17:45:47;11/02/2025 09:12:16;N2_EVERIS_MIMOVISTAR;Baja;Asignado;NO;;Bajo;87;Cerrado;10/02/2025 17:40:36;44;02_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;2;2025;INC000007570889;11/02/2025 09:12:17;17/02/2025 15:37:18;N2_EVERIS_MIMOVISTAR;Baja;Resolved Pend;NO;;Bajo;0;Cerrado;10/02/2025 17:40:36;44;02_2025;
NTTDATA;NTTDATA N2;2;1440;L a V 8 a 20;2;2025;INC000007570973;10/02/2025 19:43:35;10/02/2025 20:46:03;N2_TIENDA_EVERIS;Baja;Resolved;NO;;Critico;17;Cerrado;10/02/2025 19:18:08;44;02_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;2;2025;INC000007570997;10/02/2025 23:16:49;11/02/2025 09:13:20;N2_EVERIS_MIMOVISTAR;Baja;Asignado;NO;;Bajo;73;Cerrado;10/02/2025 23:11:22;44;02_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;2;2025;INC000007570997;11/02/2025 09:13:21;17/02/2025 15:37:58;N2_EVERIS_MIMOVISTAR;Baja;Resolved Pend;NO;;Bajo;0;Cerrado;10/02/2025 23:11:22;44;02_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;2;2025;INC000007571486;11/02/2025 11:15:34;11/02/2025 11:34:56;N2_TIENDA_EVERIS;Baja;Asignado;NO;;Bajo;19;Cerrado;11/02/2025 11:15:34;44;02_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;2;2025;INC000007571486;11/02/2025 11:34:57;11/02/2025 12:04:32;N2_TIENDA_EVERIS;Baja;Resolved Pend;NO;;Bajo;0;Cerrado;11/02/2025 11:15:34;44;02_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;2;2025;INC000007571497;11/02/2025 12:30:16;11/02/2025 14:38:09;N2_DEVOPS_PCRM_TEF;Baja;Resolved;NO;;Bajo;128;Cerrado;11/02/2025 11:45:55;44;02_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;2;2025;INC000007571523;11/02/2025 12:17:24;11/02/2025 12:18:32;N2_TIENDA_EVERIS;Baja;Asignado;NO;;Bajo;1;Cerrado;11/02/2025 12:17:24;44;02_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;2;2025;INC000007571523;11/02/2025 12:18:33;11/02/2025 12:23:48;N2_TIENDA_EVERIS;Baja;Resolved Pend;NO;;Bajo;0;Cerrado;11/02/2025 12:17:24;44;02_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;2;2025;INC000007571602;11/02/2025 12:17:34;11/02/2025 12:24:50;N2_TIENDA_EVERIS;Baja;Resolved;NO;;Bajo;7;Cerrado;11/02/2025 12:17:34;44;02_2025;
NTTDATA;NTTDAATA N3;3;4800;L a V 8 a 18;2;2025;INC000007571615;18/02/2025 11:43:09;18/02/2025 12:21:45;N3_EVERIS_WEBAPO;Baja;Asignado;NO;;Bajo;38;Cerrado;11/02/2025 12:39:51;44;02_2025;
NTTDATA;NTTDAATA N3;3;4800;L a V 8 a 18;2;2025;INC000007571615;18/02/2025 12:21:46;28/02/2025 23:59:59;N3_EVERIS_WEBAPO;Baja;Pendiente;NO;;Bajo;0;Cerrado;11/02/2025 12:39:51;44;02_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;2;2025;INC000007572017;11/02/2025 18:09:17;11/02/2025 18:42:25;N2_TIENDA_EVERIS;Baja;Asignado;NO;;Bajo;0;Cerrado;11/02/2025 18:09:17;44;02_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;2;2025;INC000007572017;11/02/2025 18:42:26;12/02/2025 14:41:27;N2_TIENDA_EVERIS;Baja;Resolved Pend;NO;;Bajo;0;Cerrado;11/02/2025 18:09:17;44;02_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;2;2025;INC000007572556;12/02/2025 09:59:04;12/02/2025 10:01:22;N2_TIENDA_EVERIS;Baja;Asignado;NO;;Bajo;2;Cerrado;12/02/2025 09:59:04;44;02_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;2;2025;INC000007572556;12/02/2025 10:01:23;12/02/2025 10:04:09;N2_TIENDA_EVERIS;Baja;Resolved Pend;NO;;Bajo;0;Cerrado;12/02/2025 09:59:04;44;02_2025;
NTTDATA;NTTDATA N2;2;1440;L a V 8 a 20;2;2025;INC000007572687;12/02/2025 11:45:06;12/02/2025 11:47:19;N2_EVERIS_MIMOVISTAR;Baja;Asignado;NO;;Critico;2;Cerrado;12/02/2025 11:23:17;44;02_2025;
NTTDATA;NTTDATA N2;2;1440;L a V 8 a 20;2;2025;INC000007572687;12/02/2025 11:47:20;13/02/2025 11:44:08;N2_EVERIS_MIMOVISTAR;Baja;Resolved Pend;NO;;Critico;0;Cerrado;12/02/2025 11:23:17;44;02_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;2;2025;INC000007573223;12/02/2025 16:46:37;12/02/2025 18:04:11;N2_DEVOPS_PCRM_TEF;Baja;Asignado;NO;;Bajo;74;Cerrado;12/02/2025 16:09:06;44;02_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;2;2025;INC000007573223;12/02/2025 18:04:12;17/02/2025 10:04:11;N2_DEVOPS_PCRM_TEF;Baja;Resolved Pend;NO;;Bajo;0;Cerrado;12/02/2025 16:09:06;44;02_2025;
NTTDATA;NTTDAATA N3;3;4800;L a V 8 a 18;2;2025;INC000007573473;25/02/2025 08:58:21;25/02/2025 10:03:11;N3_EVERIS_WEBAPO;Baja;Asignado;NO;;Bajo;65;Cerrado;12/02/2025 18:08:37;44;02_2025;
NTTDATA;NTTDAATA N3;3;4800;L a V 8 a 18;2;2025;INC000007573473;25/02/2025 10:03:12;28/02/2025 23:59:59;N3_EVERIS_WEBAPO;Baja;Pendiente;NO;;Bajo;0;Cerrado;12/02/2025 18:08:37;44;02_2025;
NTTDATA;NTTDATA N2;2;60;7x24;2;2025;INC000007573822;13/02/2025 05:41:46;13/02/2025 06:16:48;N2_EVERIS_MIMOVISTAR;Critica;Resolved;NO;;Alto;35;Cerrado;13/02/2025 05:41:46;44;02_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;2;2025;INC000007573842;13/02/2025 08:06:26;13/02/2025 09:40:12;N2_DEVOPS_PCRM_TEF;Baja;Asignado;NO;;Bajo;94;Cerrado;13/02/2025 08:04:39;44;02_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;2;2025;INC000007573910;13/02/2025 09:36:47;13/02/2025 09:38:03;N2_TIENDA_EVERIS;Baja;Asignado;NO;;Bajo;2;Cerrado;13/02/2025 09:36:47;44;02_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;2;2025;INC000007573910;13/02/2025 09:38:04;18/02/2025 11:56:21;N2_TIENDA_EVERIS;Baja;Resolved Pend;NO;;Bajo;0;Cerrado;13/02/2025 09:36:47;44;02_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;2;2025;INC000007573925;13/02/2025 09:46:43;13/02/2025 09:47:56;N2_TIENDA_EVERIS;Baja;Asignado;NO;;Bajo;1;Cerrado;13/02/2025 09:46:43;44;02_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;2;2025;INC000007573925;13/02/2025 09:47:57;13/02/2025 09:58:38;N2_TIENDA_EVERIS;Baja;Resolved Pend;NO;;Bajo;0;Cerrado;13/02/2025 09:46:43;44;02_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;2;2025;INC000007574108;13/02/2025 11:22:06;13/02/2025 14:28:07;N2_EVERIS_MIMOVISTAR;Baja;Asignado;NO;;Bajo;186;Cerrado;13/02/2025 11:16:27;44;02_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;2;2025;INC000007574108;13/02/2025 14:28:08;28/02/2025 23:59:59;N2_EVERIS_MIMOVISTAR;Baja;Pendiente;NO;;Bajo;0;Cerrado;13/02/2025 11:16:27;44;02_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;2;2025;INC000007574155;13/02/2025 16:42:48;14/02/2025 13:08:56;N2_EVERIS_MIMOVISTAR;Baja;Asignado;NO;;Bajo;78;Cerrado;13/02/2025 11:08:39;44;02_2025;
